timestamp,"amd_smi:::temp_current_sensor=1:device=0","amd_smi:::temp_current_sensor=2:device=0","amd_smi:::temp_current_sensor=7:device=0","amd_smi:::gfx_activity:device=0","amd_smi:::umc_activity:device=0","amd_smi:::power_current:device=0","amd_smi:::power_average:device=0","amd_smi:::process_cu_occupancy_proc=0:device=0"
0.002638,37,51,46,28,0,65535,86,0
0.105375,38,51,47,100,1,65535,88,0
0.207695,38,52,46,100,1,65535,89,0
0.310443,38,53,46,100,1,65535,90,0
0.413285,38,52,46,100,1,65535,91,0
0.516202,38,52,46,100,1,65535,92,0
0.618535,38,52,47,100,1,65535,93,0
0.721393,38,52,46,100,1,65535,94,0
0.823767,39,52,47,100,1,65535,95,0
0.926196,39,52,46,100,1,65535,96,0
1.029196,38,52,47,100,1,65535,96,0
1.131750,38,53,47,100,1,65535,97,0
1.234443,38,52,46,6,1,65535,98,0
1.336763,38,52,47,6,1,65535,98,0
1.439215,39,53,46,6,1,65535,99,0
1.541808,39,52,47,6,1,65535,99,0
1.644633,38,52,47,6,1,65535,100,0
1.747441,39,53,47,6,1,65535,100,0
1.849777,38,52,47,6,1,65535,101,0
1.952533,38,52,46,6,1,65535,101,0
2.055375,38,52,46,6,1,65535,102,0
2.157914,38,52,46,6,1,65535,102,0
2.260667,39,52,47,6,1,65535,102,0
2.362957,39,52,47,6,1,65535,103,0
2.465660,38,52,47,8,1,65535,103,0
2.568416,39,52,47,8,1,65535,103,0
2.671284,39,52,47,0,0,65535,103,0
2.773665,38,52,47,0,0,65535,102,0
2.876528,37,52,47,0,0,65535,101,0
2.978901,38,52,46,0,0,65535,101,0
3.081467,38,52,47,0,0,65535,100,0
3.184319,37,53,47,0,0,65535,99,0
3.286678,38,53,47,0,0,65535,99,0
3.389510,38,51,47,0,0,65535,98,0
3.491900,37,51,47,0,0,65535,98,0
3.594334,37,51,46,0,0,65535,97,0
3.697322,37,51,46,0,0,65535,97,0
3.799868,38,52,47,0,0,65535,96,0
3.902600,38,51,47,0,0,65535,96,0
4.004910,38,53,46,0,0,65535,95,0
4.107349,38,51,46,0,0,65535,95,0
4.209888,38,51,47,0,0,65535,95,0
4.312589,38,51,46,0,0,65535,94,0
4.415479,37,51,46,0,0,65535,94,0
4.517873,38,51,46,0,0,65535,94,0
4.620387,38,51,46,0,0,65535,93,0
4.723366,37,51,46,0,0,65535,93,0
4.825988,37,51,47,0,0,65535,93,0
4.928636,37,51,46,0,0,65535,93,0
5.030657,38,51,46,0,0,65535,92,0
5.132956,37,51,46,0,0,65535,92,0
5.235410,42,54,46,100,27,65535,100,0
5.337992,44,55,47,100,27,65535,113,0
5.440449,46,56,47,100,27,65535,124,0
5.542837,46,56,47,100,27,65535,135,0
5.645427,47,56,47,100,25,65535,146,0
5.747974,48,56,47,100,27,65535,156,0
5.850459,48,58,47,100,33,65535,165,0
5.953096,49,58,47,100,34,65535,174,0
6.055631,49,58,47,100,36,65535,183,0
6.157993,49,59,46,100,38,65535,191,0
6.260483,50,59,47,100,39,65535,198,0
6.363030,50,59,47,100,37,65535,206,0
6.465476,50,59,47,100,40,65535,213,0
6.567881,51,60,47,100,45,65535,219,0
6.670739,51,60,47,100,47,65535,226,0
6.773054,51,61,47,100,51,65535,232,0
6.875485,51,62,47,100,59,65535,239,0
6.978093,51,62,47,100,61,65535,245,0
7.080691,51,62,47,100,62,65535,251,0
7.182934,52,64,47,100,61,65535,257,0
7.285080,52,64,47,100,62,65535,262,0
7.387517,52,63,47,100,66,65535,268,0
7.490105,52,63,47,100,69,65535,273,0
7.592674,52,63,47,100,70,65535,278,0
7.695066,52,64,47,100,69,65535,282,0
7.797748,53,64,47,100,67,65535,286,0
7.900107,52,64,47,100,67,65535,290,0
8.002565,52,64,47,100,71,65535,293,0
8.104911,52,64,47,100,66,65535,297,0
8.207679,52,64,47,100,67,65535,300,0
8.310088,53,64,47,100,68,65535,303,0
8.412590,52,64,47,100,70,65535,306,0
8.515110,53,64,47,100,68,65535,308,0
8.617583,52,65,47,100,66,65535,310,0
8.719984,52,64,47,100,66,65535,312,0
8.822132,53,64,47,100,68,65535,314,0
8.924844,53,66,47,100,67,65535,316,0
9.027179,53,65,47,100,63,65535,318,0
9.129603,53,65,47,100,68,65535,320,0
9.232005,53,65,47,100,68,65535,321,0
9.334844,53,65,47,100,69,65535,323,0
9.437194,53,65,47,100,68,65535,324,0
9.539622,53,65,47,100,64,65535,325,0
9.642219,53,65,47,100,69,65535,326,0
9.744775,53,65,47,100,68,65535,327,0
9.847172,53,65,47,100,66,65535,328,0
9.949643,53,65,47,100,70,65535,329,0
10.052172,53,65,47,100,60,65535,330,0
10.154692,54,66,47,100,67,65535,331,0
10.257326,54,65,47,100,63,65535,332,0
10.360022,54,65,47,100,69,65535,333,0
10.462214,54,65,47,100,69,65535,334,0
10.564702,54,66,47,100,67,65535,335,0
10.667218,54,66,47,100,70,65535,335,0
10.769702,54,66,47,100,68,65535,336,0
10.872089,54,66,47,100,60,65535,336,0
10.974249,54,66,47,100,59,65535,336,0
11.076950,53,66,47,100,61,65535,336,0
11.179273,54,66,47,100,62,65535,336,0
11.281716,53,66,47,100,62,65535,336,0
11.384114,54,66,47,100,65,65535,336,0
11.486268,54,66,47,100,63,65535,336,0
11.588976,54,66,47,100,68,65535,336,0
11.691317,54,66,47,100,67,65535,336,0
11.793734,54,67,47,100,74,65535,336,0
11.896281,47,63,47,0,0,65535,326,0
11.998993,45,59,47,0,0,65535,312,0
12.101325,45,58,47,0,0,65535,298,0
12.203864,45,59,47,0,0,65535,285,0
12.306789,44,57,47,0,0,65535,272,0
12.409437,44,57,47,0,0,65535,261,0
12.512289,44,56,47,0,0,65535,250,0
12.615030,43,56,47,0,0,65535,240,0
12.717351,43,56,47,0,0,65535,230,0
12.819984,43,56,47,0,0,65535,221,0
12.922942,42,55,47,0,0,65535,213,0
13.025361,41,55,47,0,0,65535,205,0
13.128019,41,55,47,0,0,65535,198,0
13.230357,42,55,47,0,0,65535,191,0
13.332989,41,56,47,0,0,65535,184,0
13.435821,41,55,47,0,0,65535,178,0
13.538211,41,55,47,0,0,65535,172,0
13.641071,40,55,47,0,0,65535,167,0
13.743449,41,55,47,0,0,65535,162,0
13.845834,40,54,47,0,0,65535,157,0
13.948866,40,54,47,0,0,65535,153,0
14.051415,40,54,47,0,0,65535,149,0
14.154065,41,54,47,0,0,65535,145,0
14.256438,40,54,47,0,0,65535,141,0
14.359009,40,54,47,0,0,65535,138,0
14.461447,40,54,47,0,0,65535,135,0
14.564101,40,54,47,0,0,65535,132,0
14.666399,40,55,47,0,0,65535,129,0
14.769133,40,54,47,0,0,65535,126,0
14.871578,40,53,47,0,0,65535,124,0
14.974096,40,53,47,0,0,65535,122,0
15.077038,40,53,47,0,0,65535,119,0
15.179482,40,53,47,0,0,65535,117,0
15.282129,40,53,47,0,0,65535,115,0
15.384540,40,53,47,0,0,65535,114,0
15.487135,39,53,47,0,0,65535,112,0
15.589563,40,53,47,0,0,65535,110,0
15.692340,39,53,47,0,0,65535,109,0
15.795182,40,53,47,0,0,65535,107,0
15.897513,40,53,47,0,0,65535,106,0
16.000121,39,53,47,0,0,65535,105,0
16.102976,39,53,47,0,0,65535,104,0
16.205512,40,53,47,0,0,65535,103,0
16.308179,39,53,47,0,0,65535,102,0
16.410563,38,53,47,0,0,65535,101,0
16.513113,39,53,47,0,0,65535,100,0
16.615975,38,54,47,0,0,65535,99,0
16.718333,39,54,47,0,0,65535,98,0
16.821235,40,53,47,0,0,65535,97,0
16.923568,44,55,47,100,28,65535,107,0
17.026003,45,56,47,100,27,65535,119,0
17.128598,47,57,47,100,28,65535,131,0
17.231052,47,57,47,100,28,65535,142,0
17.333419,48,57,47,100,26,65535,152,0
17.436232,49,58,47,100,28,65535,161,0
17.538608,50,58,47,100,26,65535,170,0
17.641054,50,58,47,100,28,65535,178,0
17.743292,50,59,47,100,28,65535,186,0
17.846022,51,59,47,100,27,65535,194,0
17.948572,51,60,47,100,28,65535,200,0
18.051307,51,59,47,100,28,65535,207,0
18.153645,51,59,47,100,29,65535,213,0
18.256067,52,59,47,100,28,65535,219,0
18.358472,52,59,47,100,31,65535,224,0
18.460624,52,61,47,100,33,65535,229,0
18.563319,52,60,47,100,31,65535,234,0
18.665655,53,60,47,100,31,65535,239,0
18.768090,52,60,47,100,32,65535,243,0
18.870455,53,61,47,100,35,65535,248,0
18.973246,53,62,47,100,35,65535,252,0
19.075676,53,62,47,100,34,65535,256,0
19.178106,53,62,47,100,36,65535,259,0
19.280703,53,61,47,100,33,65535,263,0
19.383162,53,61,47,100,34,65535,266,0
19.485532,54,61,47,100,36,65535,269,0
19.588344,54,61,47,100,30,65535,272,0
19.690719,54,62,47,100,35,65535,274,0
19.793160,54,62,47,100,34,65535,277,0
19.895760,54,61,47,100,36,65535,279,0
19.998383,54,62,47,100,36,65535,281,0
20.100571,53,62,47,100,40,65535,283,0
20.203190,54,62,47,100,39,65535,286,0
20.305735,54,63,47,100,48,65535,288,0
20.408184,54,63,47,100,46,65535,291,0
20.510576,54,63,47,100,44,65535,293,0
20.613403,54,63,47,100,46,65535,295,0
20.715757,54,63,47,100,47,65535,297,0
20.818194,55,63,47,100,49,65535,299,0
20.920786,55,63,47,100,48,65535,302,0
21.023361,54,65,47,100,56,65535,304,0
21.125628,54,66,47,100,63,65535,307,0
21.227790,54,65,47,100,65,65535,309,0
21.330220,54,65,47,100,64,65535,312,0
21.432808,54,65,47,100,66,65535,314,0
21.535267,54,65,47,100,63,65535,316,0
21.637639,55,65,47,100,65,65535,318,0
21.739812,54,67,47,100,66,65535,320,0
21.842477,54,66,47,100,65,65535,322,0
21.944804,55,66,47,100,69,65535,323,0
22.047287,54,66,47,100,67,65535,325,0
22.149670,54,66,47,100,68,65535,326,0
22.252487,54,68,47,100,66,65535,328,0
22.354837,54,68,47,100,61,65535,328,0
22.457296,54,66,47,100,64,65535,328,0
22.559875,54,66,47,100,62,65535,329,0
22.662412,54,66,47,100,63,65535,329,0
22.764702,54,66,47,100,60,65535,329,0
22.867325,54,68,47,100,63,65535,329,0
22.969846,54,68,47,100,61,65535,330,0
23.072317,55,67,47,100,67,65535,330,0
23.174694,55,67,47,100,64,65535,331,0
23.277503,54,67,47,100,71,65535,331,0
23.379896,48,63,47,0,0,65535,324,0
23.481895,46,60,47,0,0,65535,310,0
23.584534,45,59,47,0,0,65535,296,0
23.687487,45,58,47,0,0,65535,283,0
23.789752,45,58,47,0,0,65535,271,0
23.892579,44,57,47,0,0,65535,259,0
23.995013,44,57,47,0,0,65535,249,0
24.097720,44,57,47,0,0,65535,238,0
24.200573,43,56,47,0,0,65535,229,0
24.302929,43,56,47,0,0,65535,220,0
24.405609,43,56,47,0,0,65535,212,0
24.508009,42,56,47,0,0,65535,204,0
24.610374,42,55,47,0,0,65535,197,0
24.713013,42,55,47,0,0,65535,190,0
24.815807,42,55,47,0,0,65535,184,0
24.918630,43,55,47,0,0,65535,177,0
25.020984,42,55,47,0,0,65535,172,0
25.123597,41,55,47,0,0,65535,167,0
25.226011,41,54,47,0,0,65535,162,0
25.328649,42,55,47,0,0,65535,157,0
25.430984,42,54,47,0,0,65535,153,0
25.533666,41,54,47,0,0,65535,148,0
25.636119,41,54,47,0,0,65535,145,0
25.738667,41,54,47,0,0,65535,141,0
25.841111,41,54,47,0,0,65535,138,0
25.943865,41,54,47,0,0,65535,134,0
26.046143,40,54,47,0,0,65535,131,0
26.148964,40,54,47,0,0,65535,129,0
26.251645,40,54,47,0,0,65535,126,0
26.354616,41,53,47,0,0,65535,124,0
26.457036,40,54,47,0,0,65535,121,0
26.559733,40,55,47,0,0,65535,119,0
26.662062,40,53,47,0,0,65535,117,0
26.764672,41,53,47,0,0,65535,115,0
26.867528,41,53,47,0,0,65535,113,0
26.969896,40,54,47,0,0,65535,112,0
27.072731,40,53,47,0,0,65535,110,0
27.175109,40,53,47,0,0,65535,109,0
27.277702,40,53,47,0,0,65535,107,0
27.380530,40,53,47,0,0,65535,106,0
27.483076,40,53,47,0,0,65535,105,0
27.585761,40,53,47,0,0,65535,104,0
27.688136,39,53,47,0,0,65535,103,0
27.790542,40,53,47,0,0,65535,102,0
27.893133,39,53,47,0,0,65535,101,0
27.995791,40,53,47,0,0,65535,100,0
28.098559,39,53,47,0,0,65535,99,0
28.201103,40,53,47,0,0,65535,98,0
28.303597,39,53,47,0,0,65535,97,0
28.406121,43,55,47,100,28,65535,105,0
28.508602,45,58,47,100,28,65535,117,0
28.610995,47,57,47,100,28,65535,129,0
28.713838,48,57,47,100,28,65535,140,0
28.816185,49,58,47,100,27,65535,150,0
28.918626,50,58,47,100,27,65535,159,0
29.021212,50,58,47,100,27,65535,168,0
29.123808,50,58,47,100,29,65535,177,0
29.226183,50,59,47,100,31,65535,185,0
29.328861,51,59,47,100,31,65535,192,0
29.431199,52,59,47,100,33,65535,200,0
29.533670,51,59,47,100,31,65535,206,0
29.636046,52,60,47,100,32,65535,213,0
29.738886,52,60,47,100,37,65535,219,0
29.841214,52,60,47,100,36,65535,225,0
29.943682,53,62,47,100,33,65535,230,0
30.046217,53,61,47,100,33,65535,236,0
30.148798,53,60,47,100,35,65535,240,0
30.251087,53,62,47,100,35,65535,245,0
30.353922,53,62,47,100,35,65535,249,0
30.456265,53,61,47,100,36,65535,253,0
30.558712,54,61,47,100,41,65535,257,0
30.661339,53,61,47,100,47,65535,260,0
30.763952,53,62,47,100,42,65535,264,0
30.866273,54,62,47,100,42,65535,268,0
30.968944,54,64,47,100,52,65535,272,0
31.071286,53,63,47,100,58,65535,276,0
31.173744,54,63,47,100,58,65535,280,0
31.276129,54,64,47,100,59,65535,284,0
31.378297,54,64,47,100,62,65535,288,0
31.480737,54,64,47,100,68,65535,292,0
31.583291,54,65,47,100,67,65535,296,0
31.685770,54,65,47,100,65,65535,299,0
31.788156,54,65,47,100,66,65535,302,0
31.890981,54,65,48,100,66,65535,304,0
31.993316,54,66,48,100,66,65535,307,0
32.095797,55,65,48,100,69,65535,309,0
32.198333,54,65,48,100,70,65535,312,0
32.300911,55,66,47,100,68,65535,314,0
32.403304,55,67,48,100,68,65535,317,0
32.506030,54,67,47,100,69,65535,318,0
32.608363,54,66,48,100,68,65535,320,0
32.710823,54,66,48,100,65,65535,322,0
32.813455,55,66,48,100,68,65535,323,0
32.916062,54,66,47,100,68,65535,325,0
33.018359,54,66,48,100,67,65535,326,0
33.121052,55,67,48,100,64,65535,327,0
33.223400,55,66,48,100,63,65535,328,0
33.325853,55,66,48,100,68,65535,330,0
33.428238,55,66,48,100,69,65535,331,0
33.531061,55,66,48,100,66,65535,332,0
33.633415,55,66,48,100,68,65535,333,0
33.735875,55,68,48,100,70,65535,334,0
33.838449,55,67,48,100,68,65535,335,0
33.940987,55,67,48,100,62,65535,335,0
34.043392,55,68,48,100,61,65535,335,0
34.146117,55,68,48,100,61,65535,335,0
34.248465,55,67,48,100,62,65535,335,0
34.350905,55,67,48,100,62,65535,335,0
34.453550,55,67,48,100,64,65535,335,0
34.556262,55,67,48,100,62,65535,335,0
34.658610,54,67,48,100,67,65535,335,0
34.761320,55,67,48,100,67,65535,336,0
34.863931,55,67,48,100,77,65535,336,0
34.966268,48,62,48,0,0,65535,326,0
35.069144,46,60,48,0,0,65535,311,0
35.171465,45,59,48,0,0,65535,297,0
35.273950,45,58,48,0,0,65535,284,0
35.376905,45,58,48,0,0,65535,272,0
35.479976,45,58,48,0,0,65535,260,0
35.582341,44,57,48,0,0,65535,249,0
35.685172,44,57,48,0,0,65535,239,0
35.787552,44,57,48,0,0,65535,230,0
35.890103,44,56,48,0,0,65535,221,0
35.992975,43,56,47,0,0,65535,213,0
36.095516,43,56,48,0,0,65535,205,0
36.198211,43,56,48,0,0,65535,197,0
36.300571,43,57,48,0,0,65535,191,0
36.403107,42,55,48,0,0,65535,184,0
36.505593,42,55,48,0,0,65535,178,0
36.608246,42,55,48,0,0,65535,172,0
36.711227,41,55,48,0,0,65535,167,0
36.813550,41,55,48,0,0,65535,162,0
36.916038,42,56,48,0,0,65535,157,0
37.019013,42,55,47,0,0,65535,153,0
37.121566,42,55,48,0,0,65535,149,0
37.224276,41,54,48,0,0,65535,145,0
37.326620,41,54,47,0,0,65535,141,0
37.429049,41,54,47,0,0,65535,138,0
37.532060,41,54,47,0,0,65535,135,0
37.634291,41,54,47,0,0,65535,132,0
37.737173,41,54,47,0,0,65535,129,0
37.839611,41,54,48,0,0,65535,126,0
37.942348,40,54,48,0,0,65535,124,0
38.045066,41,54,47,0,0,65535,122,0
38.148101,40,54,47,0,0,65535,119,0
38.250487,41,54,48,0,0,65535,117,0
38.353299,41,54,47,0,0,65535,115,0
38.455680,40,55,47,0,0,65535,114,0
38.558114,40,54,47,0,0,65535,112,0
38.661098,41,55,47,0,0,65535,110,0
38.763644,40,54,48,0,0,65535,109,0
38.866325,40,55,47,0,0,65535,108,0
38.968695,40,54,47,0,0,65535,106,0
39.071245,40,53,47,0,0,65535,105,0
39.173721,40,53,47,0,0,65535,104,0
39.276371,40,53,47,0,0,65535,103,0
39.379366,39,54,47,0,0,65535,102,0
39.481684,41,53,48,0,0,65535,101,0
39.584180,39,53,47,0,0,65535,100,0
39.687149,39,53,47,0,0,65535,99,0
39.789811,40,53,47,0,0,65535,98,0
39.892411,40,53,47,0,0,65535,98,0
41.318570,39,53,47,0,1,65535,93,0
