timestamp,rocm_smi:::temp_current:device=0:sensor=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::mem_usage_VRAM:device=0,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0,power
0.001171,38000,38000,51000,17418362880,5,0,71
0.647529,40000,46000,54000,17418362880,100,13,97
1.165520,41000,47000,55000,17418362880,100,20,117
1.683709,41000,47000,55000,17418362880,100,17,131
2.204376,42000,47000,56000,17418362880,100,23,143
2.728122,42000,48000,57000,17418362880,100,32,152
3.249758,43000,49000,58000,17418362880,100,23,160
3.773794,43000,49000,57000,17418362880,100,19,163
4.293609,43000,50000,58000,17418362880,100,28,165
4.808287,43000,50000,58000,17418362880,100,24,168
5.321297,43000,51000,59000,17418362880,100,32,171
5.833378,44000,51000,58000,17418362880,100,19,171
6.346657,45000,51000,59000,17418362880,100,26,172
6.866248,44000,52000,58000,17418375168,100,12,169
7.380238,45000,52000,58000,17418362880,100,12,168
7.900588,45000,52000,58000,17418362880,100,11,165
8.419369,45000,52000,58000,17418362880,100,13,165
8.938878,46000,52000,59000,17418362880,100,13,165
9.452011,46000,53000,59000,17418362880,100,13,164
9.964946,47000,53000,58000,17418362880,100,8,163
10.482371,47000,54000,61000,17418362880,100,25,166
10.992556,47000,54000,59000,17418362880,100,12,164
11.504649,47000,54000,60000,17418362880,100,12,163
12.018189,48000,54000,61000,17418362880,100,17,166
12.527458,48000,55000,61000,17418362880,100,17,166
13.041774,48000,55000,61000,17418362880,100,12,165
13.554761,48000,55000,61000,17418362880,100,15,166
14.067779,48000,55000,61000,17418362880,100,15,166
14.579663,49000,56000,62000,17418362880,100,24,168
15.100950,49000,56000,62000,17418362880,100,11,168
15.612933,49000,56000,62000,17418362880,100,18,168
16.132609,49000,57000,62000,17418362880,100,9,165
16.651635,49000,57000,63000,17418362880,100,21,167
17.162477,50000,57000,63000,17418362880,100,16,167
17.682742,50000,57000,63000,17418362880,100,16,167
18.201712,50000,58000,63000,17418362880,100,11,166
18.713996,50000,58000,63000,17418362880,100,12,165
19.238351,51000,58000,63000,17418362880,100,13,165
19.759837,51000,59000,64000,17418362880,100,20,167
20.281813,52000,59000,64000,17418362880,100,23,169
20.797788,52000,59000,64000,17418362880,100,19,170
21.314927,52000,59000,64000,17418362880,100,16,170
21.835063,52000,60000,65000,17418362880,100,21,170
22.343015,52000,60000,64000,17418362880,100,11,170
22.855873,53000,61000,64000,17418362880,100,17,170
23.373890,53000,60000,64000,17418362880,100,14,168
23.893192,53000,61000,64000,17418362880,100,12,167
24.410421,53000,61000,65000,17418362880,100,16,167
24.921533,55000,61000,65000,17418362880,100,14,168
25.430380,53000,61000,66000,17418362880,100,17,169
25.949011,54000,62000,65000,17418362880,100,16,169
26.460430,54000,62000,66000,17418362880,100,15,169
26.972053,55000,62000,65000,17418362880,100,12,168
27.488654,56000,62000,66000,17418362880,100,11,168
28.002765,55000,62000,66000,17418362880,100,16,168
28.512138,55000,62000,67000,17418362880,100,19,169
29.033522,56000,63000,66000,17418362880,100,11,168
29.566202,56000,63000,67000,17418362880,100,15,169
30.089615,56000,64000,67000,17418362880,100,17,171
30.611952,57000,64000,67000,17418362880,100,13,169
31.133339,56000,63000,68000,17418362880,100,17,170
31.651572,57000,64000,67000,17418362880,100,11,168
32.171814,57000,64000,68000,17418362880,100,20,169
32.681437,57000,65000,67000,17418362880,100,10,169
33.196336,58000,65000,68000,17418362880,100,21,170
33.706896,57000,66000,68000,17418362880,100,14,169
34.225392,58000,65000,69000,17418362880,100,19,172
34.746933,58000,65000,69000,17418362880,100,21,172
35.264145,58000,66000,69000,17418362880,100,14,172
35.776644,59000,66000,69000,17418362880,100,13,172
36.297509,59000,67000,68000,17418362880,100,11,171
36.818582,58000,66000,68000,17418362880,100,9,170
37.338800,59000,67000,70000,17418362880,100,21,172
37.856574,59000,67000,69000,17418362880,100,16,172
38.374529,60000,67000,69000,17418375168,100,13,172
38.893164,60000,67000,70000,17418362880,100,16,171
39.401591,60000,67000,70000,17418362880,100,14,170
39.917162,59000,67000,70000,17418362880,100,15,170
40.435462,60000,68000,71000,17418362880,100,21,171
40.946710,60000,67000,70000,17418362880,100,11,170
41.456723,60000,67000,70000,17418362880,100,16,171
41.973485,61000,68000,71000,17418362880,100,16,171
42.492768,60000,68000,71000,17418362880,100,23,172
43.009272,61000,68000,71000,17418362880,100,12,172
43.526759,61000,68000,71000,17418362880,100,14,171
44.039532,61000,69000,71000,17418362880,100,13,171
44.560314,62000,69000,72000,17418362880,100,25,173
45.074908,61000,70000,73000,17418362880,100,23,175
45.588249,62000,69000,71000,17418362880,100,12,173
46.099894,62000,70000,73000,17418362880,100,25,175
46.616908,62000,69000,73000,17418362880,100,20,176
47.139934,62000,70000,71000,17418362880,100,11,173
47.659483,62000,70000,72000,17418362880,100,12,171
48.178368,62000,70000,72000,17418362880,100,17,172
48.698525,63000,71000,73000,17418362880,100,21,174
49.213330,63000,71000,73000,17418362880,100,23,175
49.734215,63000,71000,72000,17418362880,100,12,173
50.245468,63000,72000,73000,17418362880,100,17,174
50.761816,62000,71000,73000,17418362880,100,16,174
51.281666,64000,71000,73000,17418362880,100,14,174
51.798490,64000,71000,73000,17418362880,100,14,174
52.312223,64000,71000,73000,17418362880,100,14,174
52.824213,64000,72000,73000,17418362880,100,13,173
53.331723,64000,71000,74000,17418362880,100,15,174
53.844044,65000,72000,73000,17418362880,100,11,173
54.353442,64000,72000,74000,17418362880,100,15,172
54.865782,65000,72000,73000,17418362880,100,12,172
55.381822,65000,73000,74000,17418362880,100,19,173
55.902351,64000,72000,74000,17418362880,100,13,173
56.415751,65000,73000,74000,17418362880,100,12,173
56.929180,65000,73000,74000,17418362880,100,13,172
57.438778,65000,74000,74000,17418362880,100,9,171
57.950630,66000,73000,75000,17418362880,100,17,173
58.464471,66000,74000,75000,17418362880,100,18,174
58.983488,66000,73000,74000,17418362880,100,11,173
59.504502,66000,73000,74000,17418362880,100,12,173
60.024745,66000,74000,74000,17418362880,100,11,173
60.540564,66000,74000,75000,17418362880,100,17,174
61.070981,66000,74000,76000,17418362880,100,21,175
61.590675,66000,75000,77000,17418362880,100,29,177
62.100432,67000,74000,76000,17418362880,100,20,177
62.614680,66000,75000,76000,17418362880,100,14,177
63.130850,67000,75000,75000,17418362880,100,10,175
63.647935,67000,75000,75000,17418362880,100,13,174
64.189344,67000,76000,77000,17418362880,100,30,177
64.700300,67000,75000,76000,17418362880,100,12,178
65.216916,67000,76000,77000,17418362880,100,23,179
65.733024,67000,76000,77000,17418362880,100,19,179
66.255450,68000,76000,76000,17418362880,100,9,177
66.774895,67000,76000,77000,17418362880,100,17,177
67.285472,67000,76000,77000,17418362880,100,19,178
67.798390,67000,76000,76000,17418362880,100,12,176
68.308968,68000,76000,78000,17418362880,100,26,178
68.823205,68000,77000,78000,17418362880,100,22,179
69.337143,68000,77000,77000,17418362880,100,12,177
69.849652,68000,77000,77000,17418362880,100,15,178
70.385614,69000,77000,78000,17418362880,100,3,168
70.907841,67000,67000,74000,17418362880,0,0,135
71.423572,66000,67000,74000,17418362880,0,0,110
71.937560,66000,67000,74000,17418362880,0,0,93
72.450567,66000,67000,73000,17418362880,0,0,80
72.975157,66000,66000,73000,17418362880,0,0,71
73.489968,65000,66000,73000,17418362880,0,0,76
74.015903,66000,75000,77000,17418362880,100,27,107
74.539870,67000,76000,77000,17418362880,100,24,127
75.053336,67000,76000,77000,17418375168,100,19,142
75.565285,67000,76000,77000,17418362880,100,19,152
76.077399,67000,76000,77000,17418362880,100,23,161
76.601012,68000,76000,78000,17418362880,100,23,168
77.125914,68000,76000,77000,17418362880,100,15,170
77.650970,68000,77000,78000,17418362880,100,23,173
78.174992,68000,77000,78000,17418362880,100,20,176
78.682867,69000,77000,78000,17418362880,100,24,178
79.193741,68000,77000,79000,17418362880,100,25,180
79.705699,69000,78000,78000,17418362880,100,21,181
80.225358,69000,77000,78000,17418362880,100,16,181
80.738314,69000,78000,78000,17418362880,100,18,181
81.257521,70000,77000,79000,17418362880,100,24,182
81.776130,70000,77000,78000,17418362880,100,17,182
82.298840,70000,78000,79000,17418362880,100,27,183
82.813914,69000,78000,79000,17418362880,100,26,183
83.326638,70000,78000,80000,17418362880,100,23,184
83.843871,70000,78000,79000,17418362880,100,17,183
84.366875,70000,79000,79000,17418362880,100,22,184
84.902892,70000,79000,79000,17418362880,100,16,184
85.416686,70000,79000,80000,17418362880,100,22,184
85.925227,71000,79000,80000,17418362880,100,32,186
86.466798,71000,79000,80000,17418362880,100,19,186
86.980259,71000,79000,80000,17418362880,100,16,185
87.503760,71000,80000,80000,17418362880,100,21,185
88.024152,71000,79000,80000,17418362880,100,17,184
88.538896,71000,80000,81000,17418362880,100,25,184
89.047422,72000,80000,80000,17418362880,100,18,185
89.565469,72000,80000,80000,17418362880,100,20,184
90.082364,71000,80000,80000,17418362880,100,14,183
90.599888,72000,80000,81000,17418362880,100,27,184
91.109379,72000,80000,81000,17418362880,100,20,183
91.621835,72000,81000,81000,17418362880,100,16,182
92.136565,72000,80000,82000,17418362880,100,31,185
92.656611,72000,81000,81000,17418362880,100,26,186
93.172180,73000,81000,81000,17418362880,100,22,185
93.683830,73000,81000,81000,17418362880,100,15,184
94.192850,73000,82000,82000,17418362880,100,30,186
94.705254,73000,82000,82000,17418362880,100,33,187
95.216248,73000,82000,82000,17418362880,100,18,187
95.730686,72000,82000,82000,17418362880,100,22,187
96.243242,73000,82000,82000,17418362880,100,20,186
96.756263,73000,83000,82000,17418362880,100,24,186
97.296633,74000,82000,81000,17418362880,100,10,183
97.817058,74000,83000,82000,17418362880,100,23,184
98.335898,74000,82000,81000,17418362880,100,17,183
98.856864,73000,83000,81000,17418362880,100,15,182
99.373725,73000,82000,82000,17418362880,100,14,182
99.895836,73000,83000,82000,17418362880,100,16,182
100.415932,74000,83000,82000,17418362880,100,14,182
100.938268,75000,83000,82000,17418362880,100,17,182
101.466116,74000,84000,82000,17418362880,100,16,182
101.979602,74000,84000,82000,17418362880,100,18,182
102.500764,74000,83000,83000,17418362880,100,29,184
103.021796,74000,84000,83000,17418362880,100,16,184
103.545120,74000,84000,83000,17418362880,100,18,185
104.071614,75000,84000,83000,17418362880,100,16,185
104.589645,75000,84000,84000,17418362880,100,36,186
105.109933,75000,85000,82000,17418362880,100,13,184
105.625425,75000,84000,82000,17418362880,100,11,182
106.147674,75000,84000,83000,17418362880,100,16,181
106.666717,76000,84000,83000,17418362880,100,22,182
107.183738,75000,84000,83000,17418362880,100,18,183
107.694757,75000,84000,84000,17418362880,100,19,183
108.205063,75000,84000,83000,17418362880,100,14,181
108.713901,74000,85000,83000,17418362880,100,17,181
109.222507,75000,85000,84000,17418362880,100,16,182
109.729137,75000,85000,83000,17418362880,100,15,182
110.245917,76000,84000,83000,17418362880,100,16,182
110.761649,76000,85000,83000,17418362880,100,14,182
111.275061,77000,85000,84000,17418362880,100,23,182
111.789043,76000,84000,84000,17418362880,100,17,181
112.298577,76000,85000,83000,17418362880,100,10,179
112.820783,76000,85000,83000,17418362880,100,14,178
113.325415,77000,85000,83000,17418362880,100,12,177
113.836422,76000,86000,84000,17418362880,100,20,179
114.353036,77000,85000,85000,17418362880,100,27,182
114.863577,77000,85000,85000,17418362880,100,18,182
115.376082,77000,86000,84000,17418362880,100,17,182
115.887371,76000,86000,85000,17418362880,100,17,183
116.398456,78000,86000,85000,17418362880,100,17,184
116.911696,77000,86000,84000,17418375168,100,14,182
117.424394,77000,86000,84000,17418362880,100,11,182
117.942243,77000,86000,84000,17418362880,100,12,181
118.459698,77000,86000,84000,17418362880,100,12,180
118.979965,78000,86000,84000,17418362880,100,12,179
119.506352,77000,86000,84000,17418362880,100,17,180
120.027039,77000,87000,85000,17418362880,100,17,179
120.552338,77000,87000,84000,17418362880,100,13,181
121.097079,77000,87000,84000,17418362880,100,13,181
121.621412,78000,86000,85000,17418362880,100,15,182
122.152535,78000,87000,86000,17418362880,100,28,184
122.668812,78000,87000,85000,17418362880,100,18,183
123.192538,78000,87000,85000,17418362880,100,14,182
123.718496,78000,87000,86000,17418362880,100,28,184
124.237265,78000,86000,87000,17418362880,100,27,186
124.757282,78000,87000,86000,17418362880,100,22,186
125.283039,78000,87000,85000,17418362880,100,10,185
125.809549,78000,87000,87000,17418362880,100,27,187
126.334789,78000,87000,86000,17418362880,100,16,185
126.860226,78000,88000,85000,17418362880,100,10,183
127.385706,79000,87000,85000,17418362880,100,17,183
127.902440,78000,87000,86000,17418362880,100,28,185
128.428484,78000,88000,86000,17418362880,100,19,185
128.944008,79000,87000,86000,17418362880,100,18,185
129.462802,79000,88000,86000,17418362880,100,13,184
129.981402,78000,88000,86000,17418362880,100,20,184
130.508984,79000,88000,85000,17418362880,100,12,182
131.034990,78000,88000,86000,17418362880,100,13,182
131.563541,79000,88000,86000,17418362880,100,13,182
132.095861,79000,88000,87000,17418362880,100,22,184
132.620391,79000,88000,87000,17418362880,100,29,186
133.136499,79000,88000,88000,17418362880,100,34,188
133.654216,79000,88000,87000,17418362880,100,18,189
134.177227,80000,88000,86000,17418362880,100,14,187
134.696486,79000,88000,86000,17418362880,100,13,185
135.216533,79000,88000,87000,17418362880,100,23,186
135.745604,80000,88000,86000,17418362880,100,9,185
136.265841,79000,89000,86000,17418362880,100,13,185
136.790126,79000,89000,86000,17418362880,100,14,183
137.308752,80000,89000,86000,17418362880,100,14,183
137.834875,80000,89000,87000,17418362880,100,14,184
138.350680,79000,89000,87000,17418362880,100,16,185
138.874162,80000,89000,87000,17418362880,100,14,185
139.399419,81000,89000,88000,17418362880,100,25,186
139.926609,80000,88000,87000,17418362880,100,12,186
140.450551,81000,89000,88000,17418362880,100,25,188
140.974469,80000,89000,87000,17418362880,100,18,187
141.498347,80000,90000,86000,17418362880,100,13,186
142.018653,81000,89000,88000,17418362880,100,26,187
142.544900,81000,90000,87000,17418362880,100,19,186
143.069921,80000,90000,87000,17418362880,100,13,184
143.586575,81000,90000,88000,17418362880,100,23,186
144.112898,81000,90000,88000,17418362880,100,12,187
144.635202,81000,90000,89000,17418362880,100,29,188
145.157731,81000,90000,89000,17418362880,100,22,180
145.683114,79000,80000,85000,17418362880,0,0,145
146.207609,79000,79000,84000,17418362880,0,0,119
146.732642,78000,78000,84000,17418362880,0,0,101
147.261069,78000,78000,83000,17418362880,0,0,87
147.789924,78000,78000,83000,17418362880,0,0,77
148.317830,77000,80000,83000,17418362880,99,30,82
148.834035,78000,87000,87000,17418362880,100,28,114
149.358781,79000,88000,86000,17418362880,100,19,134
149.877678,79000,88000,87000,17418362880,100,28,149
150.386946,79000,88000,88000,17418362880,100,31,161
150.904361,80000,88000,88000,17418362880,100,26,169
151.423965,80000,88000,88000,17418362880,100,23,176
151.953283,80000,88000,87000,17418362880,100,20,180
152.476268,80000,89000,87000,17418362880,100,21,183
153.001773,80000,89000,88000,17418362880,100,29,186
153.526045,80000,90000,87000,17418362880,100,16,186
154.049550,80000,89000,87000,17418362880,100,18,187
154.577441,80000,89000,88000,17418362880,100,25,189
155.106011,80000,90000,88000,17418362880,100,26,190
155.629143,80000,90000,88000,17418362880,100,21,190
156.156947,81000,90000,88000,17418362880,100,18,189
156.681969,80000,89000,88000,17418362880,100,16,190
157.204742,80000,90000,87000,17418362880,100,14,188
157.728022,81000,90000,87000,17418362880,100,13,186
158.255048,81000,90000,88000,17418362880,100,19,186
158.774078,81000,90000,88000,17418362880,100,24,187
159.293849,81000,90000,88000,17418362880,100,17,187
159.813609,80000,90000,88000,17418362880,100,18,186
160.337392,81000,90000,87000,17418362880,100,13,185
160.861370,80000,91000,89000,17418362880,100,20,187
161.386708,81000,90000,89000,17418362880,100,25,188
161.916179,81000,91000,89000,17418362880,100,21,188
162.445327,82000,91000,88000,17418362880,100,12,187
162.972459,82000,90000,89000,17418362880,100,29,188
163.497637,81000,90000,88000,17418362880,100,12,187
164.023144,81000,91000,88000,17418362880,100,12,185
164.543647,81000,90000,89000,17418362880,100,28,187
165.067310,81000,91000,90000,17418362880,100,30,189
165.591895,82000,91000,89000,17418362880,100,19,188
166.109988,82000,92000,89000,17418362880,100,18,187
166.636837,82000,92000,89000,17418362880,100,27,188
167.161813,82000,91000,89000,17418362880,100,13,188
167.683243,81000,92000,89000,17418362880,100,19,188
168.205719,82000,91000,89000,17418362880,100,20,188
168.724661,81000,91000,89000,17418362880,100,15,188
169.271483,83000,91000,89000,17418362880,100,19,188
169.794928,83000,92000,89000,17418362880,100,13,187
170.320065,82000,92000,89000,17418362880,100,14,186
170.841808,82000,92000,89000,17418362880,100,21,186
171.367000,83000,92000,88000,17418362880,100,11,184
171.894880,82000,92000,88000,17418362880,100,10,183
172.421897,82000,92000,89000,17418362880,100,16,184
172.943633,83000,92000,89000,17418362880,100,13,186
173.460433,82000,92000,90000,17418362880,100,26,188
173.981259,83000,92000,90000,17418362880,100,20,189
174.509282,82000,92000,90000,17418362880,100,23,190
175.032926,83000,92000,90000,17418362880,100,19,191
175.547583,83000,92000,90000,17418362880,100,23,191
176.064131,83000,93000,89000,17418362880,100,13,189
176.582988,83000,93000,89000,17418362880,100,16,188
177.103615,83000,92000,90000,17418362880,100,15,188
177.622952,83000,93000,90000,17418362880,100,17,187
178.141343,83000,93000,90000,17418362880,100,22,189
178.662936,83000,93000,90000,17418362880,100,17,190
179.186965,83000,93000,90000,17418362880,100,14,189
179.711509,84000,93000,91000,17418362880,100,22,190
180.234612,84000,93000,91000,17418362880,100,23,192
180.752999,84000,93000,92000,17418362880,100,30,195
181.289012,84000,93000,90000,17418362880,100,15,193
181.805281,84000,93000,90000,17418362880,100,11,191
182.328845,84000,94000,91000,17418362880,100,24,193
182.847409,84000,93000,91000,17418362880,100,25,193
183.367444,84000,94000,91000,17418362880,100,19,193
183.886308,85000,94000,91000,17418362880,100,23,192
184.406693,84000,94000,91000,17418362880,100,27,193
184.915944,84000,94000,91000,17418362880,100,10,192
185.428253,85000,94000,91000,17418362880,100,24,193
185.946861,84000,94000,90000,17418362880,100,13,191
186.462725,84000,93000,90000,17418362880,100,9,188
186.984284,85000,94000,90000,17418362880,100,14,187
187.505789,84000,94000,91000,17418362880,100,14,188
188.022326,84000,94000,91000,17418362880,100,15,188
188.535772,85000,94000,90000,17418362880,100,11,187
189.046547,85000,94000,91000,17418362880,100,18,187
189.564042,86000,95000,92000,17418362880,100,31,191
190.083419,85000,94000,91000,17418362880,100,13,191
190.605166,86000,94000,92000,17418362880,100,27,193
191.120985,85000,95000,91000,17418362880,100,20,194
191.636599,85000,94000,92000,17418362880,100,24,194
192.155777,85000,94000,91000,17418362880,100,13,191
192.678638,86000,94000,91000,17418362880,100,14,190
193.190802,86000,95000,92000,17418362880,100,20,192
193.709166,86000,95000,92000,17418362880,100,24,193
194.228181,85000,95000,92000,17418362880,100,29,194
194.749637,86000,95000,92000,17418362880,100,25,195
195.270821,86000,95000,92000,17418362880,100,18,195
195.798395,87000,95000,91000,17418362880,100,12,193
196.338815,87000,95000,92000,17418362880,100,14,192
196.860138,86000,95000,91000,17418362880,100,12,189
197.388728,86000,94000,91000,17418362880,100,11,189
197.921295,86000,96000,91000,17418362880,100,10,190
198.455133,87000,95000,91000,17418362880,100,14,189
198.990821,87000,95000,91000,17418362880,100,18,189
199.529155,86000,95000,92000,17418362880,100,16,191
200.066390,86000,96000,92000,17418362880,100,19,192
200.623897,86000,96000,92000,17418362880,100,16,193
201.235038,86000,96000,92000,17418362880,100,15,194
201.751181,86000,95000,93000,17418362880,100,19,194
202.370939,87000,96000,91000,17418362880,100,22,196
202.958988,87000,96000,92000,17418362880,100,18,196
203.523051,86000,96000,93000,17418362880,100,22,197
204.133007,86000,95000,92000,17418362880,100,11,194
204.729144,87000,96000,93000,17418362880,100,18,196
205.322182,87000,96000,92000,17418362880,100,12,196
205.904760,87000,96000,92000,17418362880,100,12,196
206.499589,87000,96000,92000,17418362880,100,10,193
207.015575,87000,96000,92000,17418362880,100,14,192
207.587609,87000,97000,92000,17418362880,100,14,191
208.205450,87000,96000,92000,17418362880,100,13,191
208.807333,87000,97000,92000,17418362880,100,10,191
209.399283,87000,97000,92000,17418362880,100,9,190
209.985292,87000,96000,92000,17418362880,100,10,190
210.608994,87000,97000,92000,17418362880,100,10,191
211.173917,88000,97000,93000,17418362880,100,15,192
211.770370,87000,97000,92000,17418362880,100,10,192
212.353170,87000,97000,92000,17418362880,100,11,192
212.912869,87000,98000,93000,17418362880,100,11,192
213.533155,88000,97000,93000,17418362880,100,18,194
214.128668,87000,97000,94000,17418362880,100,22,196
214.729485,88000,97000,93000,17418362880,100,18,197
215.312688,88000,98000,93000,17418362880,100,17,196
215.885529,88000,97000,93000,17418362880,100,16,196
216.450952,87000,98000,94000,17418362880,100,25,197
216.970591,88000,98000,93000,17418362880,100,16,195
217.545934,88000,98000,93000,17418362880,100,20,196
218.133899,88000,98000,94000,17418362880,100,21,197
218.710653,88000,98000,94000,17418362880,100,17,197
219.278800,88000,97000,95000,17418362880,100,30,198
219.857703,89000,98000,94000,17418362880,100,18,198
