timestamp,rocm_smi:::gpu_clk_freq_Memory:device=1:idx=0,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
223.125514,900000000,43000,41000,17187422208,0,0,88
223.695853,900000000,44000,42000,17187422208,87,4,432
224.244737,900000000,48000,43000,17187422208,94,4,444
224.804822,900000000,51000,44000,17187422208,99,4,440
225.355766,900000000,53000,44000,17187422208,98,4,437
225.904917,900000000,54000,44000,17187422208,99,4,434
226.452928,900000000,55000,44000,17187422208,99,4,438
226.998932,900000000,55000,44000,17187422208,99,4,441
227.545886,900000000,56000,44000,17187422208,99,4,436
228.093898,900000000,56000,44000,17187422208,97,4,435
228.633197,900000000,56000,44000,17187422208,99,4,426
229.170921,900000000,56000,44000,17187422208,99,4,435
229.720980,900000000,56000,44000,17187422208,99,4,413
230.268010,900000000,56000,44000,17187422208,99,4,451
230.829084,900000000,56000,44000,17187422208,92,4,442
231.379060,900000000,56000,44000,17187422208,99,4,450
231.940264,900000000,56000,44000,17187422208,96,4,441
232.489096,900000000,56000,45000,17187422208,99,4,428
233.026183,900000000,56000,44000,17187422208,99,4,442
233.579233,900000000,56000,45000,17187422208,99,4,428
234.128694,900000000,56000,44000,17187422208,99,4,452
234.682840,900000000,56000,44000,17187422208,92,4,437
235.231534,900000000,56000,45000,17187422208,99,4,446
235.779927,900000000,56000,45000,17187422208,95,4,454
236.338333,900000000,56000,45000,17187422208,99,4,469
236.930360,900000000,56000,45000,17187422208,99,4,443
237.475348,900000000,56000,45000,17187422208,99,4,447
238.030694,900000000,56000,45000,17187422208,99,4,450
238.584461,900000000,57000,45000,17187422208,87,4,448
239.141487,900000000,57000,45000,17187422208,99,5,436
239.681460,900000000,56000,45000,17187422208,95,4,438
240.232538,900000000,56000,45000,17187422208,99,4,444
240.791269,900000000,56000,45000,17187422208,99,5,446
241.339741,900000000,56000,45000,17187422208,99,4,419
241.886608,900000000,56000,45000,17187422208,99,5,444
242.434617,900000000,56000,45000,17187422208,92,4,438
242.983929,900000000,55000,44000,17187422208,25,1,96
243.532011,900000000,50000,42000,17187422208,0,0,86
244.089998,900000000,47000,42000,17187422208,1,0,86
244.654302,900000000,44000,42000,17187422208,0,0,89
245.212616,900000000,43000,41000,17187422208,0,0,86
245.767776,900000000,42000,41000,17187422208,0,0,396
246.319036,900000000,46000,43000,17187422208,99,4,441
246.865974,900000000,50000,43000,17187422208,99,4,437
247.418116,900000000,52000,43000,17187422208,96,4,448
247.983073,900000000,54000,44000,17187422208,99,4,445
248.532942,900000000,55000,44000,17187422208,99,4,441
249.081927,900000000,55000,44000,17187422208,99,4,430
249.644014,900000000,55000,44000,17187422208,99,4,430
250.181993,900000000,56000,44000,17187422208,92,4,441
250.730016,900000000,56000,44000,17187422208,99,4,440
251.280095,900000000,56000,44000,17187422208,96,4,442
251.826066,900000000,56000,44000,17187422208,99,4,452
252.394167,900000000,56000,44000,17187422208,99,4,445
252.974336,900000000,56000,44000,17187422208,99,4,444
253.537725,900000000,56000,44000,17187422208,99,4,464
254.112344,900000000,56000,44000,17187422208,92,4,445
254.662334,900000000,56000,44000,17187422208,99,4,437
255.201407,900000000,56000,44000,17187422208,97,4,440
255.751331,900000000,56000,45000,17187422208,99,4,447
256.301391,900000000,56000,44000,17187422208,98,4,448
256.855361,900000000,56000,44000,17187422208,99,4,432
257.422351,900000000,56000,44000,17187422208,99,4,434
257.958418,900000000,56000,45000,17187422208,99,4,448
258.509565,900000000,56000,45000,17187422208,99,4,446
259.059436,900000000,56000,45000,17187422208,95,4,438
259.604797,900000000,56000,45000,17187422208,99,4,463
260.181632,900000000,56000,45000,17187422208,96,4,447
260.736706,900000000,56000,45000,17187422208,99,4,421
261.299556,900000000,56000,45000,17187422208,99,4,438
261.851584,900000000,56000,45000,17187422208,99,4,443
262.400625,900000000,56000,45000,17187422208,99,4,448
262.961727,900000000,56000,45000,17187422208,96,4,437
263.509698,900000000,56000,45000,17187422208,99,4,450
264.064345,900000000,56000,45000,17187422208,99,5,450
264.612992,900000000,57000,45000,17187422208,99,5,428
265.164504,900000000,56000,43000,17187422208,61,1,105
265.715150,900000000,50000,43000,17187422208,0,0,86
266.263714,900000000,47000,42000,17187422208,0,0,86
266.816726,900000000,45000,42000,17187422208,0,0,86
267.370229,900000000,43000,42000,17187422208,0,0,86
267.920158,900000000,42000,41000,17187422208,0,0,248
268.499114,900000000,46000,43000,17187422208,98,4,481
269.122276,900000000,50000,44000,17187422208,100,4,438
269.675995,900000000,52000,43000,17187422208,93,4,441
270.241016,900000000,54000,44000,17187422208,99,4,448
270.807037,900000000,54000,44000,17187422208,98,4,447
271.362103,900000000,55000,44000,17187422208,99,4,397
271.900853,900000000,55000,44000,17187422208,99,4,455
272.466779,900000000,56000,44000,17187422208,99,4,441
273.033537,900000000,56000,44000,17187422208,99,4,435
273.579813,900000000,56000,44000,17187422208,99,4,443
274.130212,900000000,56000,44000,17187422208,99,4,438
274.677266,900000000,56000,44000,17187422208,98,4,439
275.224226,900000000,56000,44000,17187422208,99,4,419
275.774273,900000000,56000,44000,17187422208,99,4,449
276.327349,900000000,56000,44000,17187422208,99,4,450
276.881611,900000000,56000,45000,17187422208,99,4,462
277.457679,900000000,56000,44000,17187422208,97,4,430
277.991369,900000000,56000,45000,17187422208,99,4,470
278.576049,900000000,56000,45000,17187422208,99,4,452
279.130204,900000000,56000,45000,17187422208,99,4,420
279.679550,900000000,56000,45000,17187422208,99,4,435
280.219478,900000000,56000,45000,17187422208,90,4,431
280.763553,900000000,56000,45000,17187422208,99,4,451
281.324603,900000000,56000,45000,17187422208,95,4,449
281.882957,900000000,56000,45000,17187422208,99,4,448
282.441711,900000000,56000,45000,17187422208,98,4,442
282.994725,900000000,56000,45000,17187422208,99,4,442
283.544846,900000000,56000,45000,17187422208,99,4,438
284.092686,900000000,56000,45000,17187422208,86,4,448
284.656741,900000000,56000,45000,17187422208,99,5,439
285.207729,900000000,56000,45000,17187422208,96,4,442
285.760783,900000000,56000,45000,17187422208,99,5,439
286.304785,900000000,57000,45000,17187422208,99,5,462
286.878005,900000000,57000,45000,17187422208,99,5,449
287.431855,900000000,56000,44000,17187422208,46,1,101
287.985406,900000000,50000,43000,17187422208,0,0,86
288.530100,900000000,47000,42000,17187422208,0,0,86
289.078187,900000000,44000,42000,17187422208,0,0,87
289.626801,900000000,43000,41000,17187422208,0,0,86
290.163194,900000000,42000,41000,17187422208,0,0,217
290.712618,900000000,45000,43000,17187422208,97,4,411
291.259620,900000000,49000,43000,17187422208,99,4,460
291.834295,900000000,52000,44000,17187422208,99,4,433
292.378077,900000000,53000,44000,17187422208,99,4,439
292.937150,900000000,54000,44000,17187422208,96,4,440
293.492121,900000000,55000,44000,17187422208,99,4,441
294.040198,900000000,55000,44000,17187422208,99,4,447
294.590169,900000000,56000,44000,17187422208,99,4,422
295.136417,900000000,56000,44000,17187422208,99,4,436
295.673230,900000000,56000,44000,17187422208,91,4,441
296.213304,900000000,56000,44000,17187422208,99,4,438
296.757466,900000000,56000,44000,17187422208,94,4,485
297.373459,900000000,56000,45000,17187422208,100,4,445
297.926353,900000000,56000,44000,17187422208,99,4,453
298.481522,900000000,56000,44000,17187422208,99,4,443
299.029581,900000000,56000,45000,17187422208,99,4,435
299.577467,900000000,56000,44000,17187422208,87,4,448
300.133105,900000000,56000,44000,17187422208,99,4,444
300.681756,900000000,56000,45000,17187422208,96,4,450
301.235769,900000000,56000,45000,17187422208,99,4,447
301.789751,900000000,56000,45000,17187422208,99,4,456
302.353842,900000000,57000,45000,17187422208,99,4,428
302.915864,900000000,56000,45000,17187422208,99,4,441
303.462737,900000000,56000,45000,17187422208,94,4,445
304.013770,900000000,56000,45000,17187422208,99,4,442
304.554929,900000000,56000,45000,17187422208,99,4,445
305.109018,900000000,56000,45000,17187422208,99,5,410
305.660126,900000000,56000,45000,17187422208,99,5,434
306.199819,900000000,56000,45000,17187422208,99,5,447
306.747832,900000000,56000,45000,17187422208,99,4,451
307.307048,900000000,57000,45000,17187422208,99,5,449
307.863502,900000000,57000,45000,17187422208,99,5,415
308.429425,900000000,57000,45000,17187422208,99,5,474
309.031979,900000000,57000,45000,17187422208,100,5,465
309.602105,900000000,56000,44000,17187422208,53,1,107
310.168999,900000000,53000,43000,17187422208,0,0,95
310.724396,900000000,50000,42000,17187422208,0,0,95
311.268148,900000000,49000,42000,17187422208,0,0,95
311.812546,900000000,48000,42000,17187422208,0,0,95
312.366229,900000000,48000,41000,17187422208,0,0,278
312.911245,900000000,49000,43000,17187422208,98,4,440
313.473188,900000000,51000,44000,17187422208,99,4,442
314.019878,900000000,53000,44000,17187422208,93,4,448
314.583230,900000000,54000,44000,17187422208,99,4,443
315.131396,900000000,55000,44000,17187422208,97,4,441
315.678317,900000000,55000,44000,17187422208,99,4,436
316.219455,900000000,55000,44000,17187422208,98,4,462
316.804638,900000000,56000,44000,17187422208,99,4,443
317.347365,900000000,56000,45000,17187422208,99,4,434
317.898471,900000000,56000,45000,17187422208,87,4,441
318.445440,900000000,56000,44000,17187422208,99,4,444
318.996115,900000000,56000,44000,17187422208,96,4,447
319.552605,900000000,56000,45000,17187422208,99,4,422
320.086555,900000000,56000,45000,17187422208,99,4,433
320.620525,900000000,56000,45000,17187422208,99,4,408
321.167163,900000000,56000,45000,17187422208,99,4,434
321.701615,900000000,56000,45000,17187422208,99,4,451
322.257613,900000000,56000,45000,17187422208,99,4,441
322.806674,900000000,56000,45000,17187422208,99,4,471
323.381293,900000000,57000,45000,17187422208,99,4,400
323.936886,900000000,56000,45000,17187422208,99,4,456
324.500863,900000000,57000,45000,17187422208,99,4,462
325.069514,900000000,57000,45000,17187422208,99,4,451
325.620799,900000000,57000,45000,17187422208,99,4,441
326.166927,900000000,57000,45000,17187422208,99,5,458
326.740469,900000000,57000,45000,17187422208,99,5,443
327.283040,900000000,57000,45000,17187422208,99,4,422
327.825894,900000000,56000,45000,17187422208,99,4,447
328.367698,900000000,56000,45000,17187422208,99,4,459
328.922019,900000000,57000,45000,17187422208,99,5,440
329.461243,900000000,56000,45000,17187422208,95,4,443
330.009658,900000000,57000,45000,17187422208,99,5,436
330.554284,900000000,56000,45000,17187422208,98,4,457
331.125387,900000000,57000,45000,17187422208,99,5,447
331.677221,900000000,57000,45000,17187422208,99,3,147
332.240468,900000000,52000,43000,17187422208,1,0,87
332.782508,900000000,48000,42000,17187422208,0,0,86
333.335766,900000000,45000,42000,17187422208,0,0,88
333.888804,900000000,44000,42000,17187422208,0,0,91
334.449974,900000000,43000,41000,17187422208,0,0,91
334.992536,900000000,43000,42000,17187422208,75,3,433
335.541381,900000000,47000,43000,17187422208,98,4,465
336.145758,900000000,51000,44000,17187422208,100,4,460
336.750443,900000000,53000,44000,17187422208,100,4,475
337.351155,900000000,55000,44000,17187422208,97,4,442
337.892127,900000000,55000,44000,17187422208,99,4,437
338.430517,900000000,55000,44000,17187422208,98,4,450
338.978565,900000000,56000,44000,17187422208,99,4,408
339.527604,900000000,56000,44000,17187422208,99,4,446
340.064677,900000000,56000,45000,17187422208,99,4,455
340.628611,900000000,56000,44000,17187422208,99,4,442
341.167594,900000000,56000,44000,17187422208,99,4,453
341.709865,900000000,56000,45000,17187422208,99,4,447
342.254612,900000000,56000,44000,17187422208,98,4,441
342.798648,900000000,56000,45000,17187422208,99,4,415
343.337641,900000000,56000,45000,17187422208,99,4,433
343.870824,900000000,56000,44000,17187422208,99,4,448
344.428726,900000000,56000,45000,17187422208,99,4,467
345.004996,900000000,56000,45000,17187422208,96,4,442
345.552174,900000000,56000,45000,17187422208,99,4,451
346.095855,900000000,57000,44000,17187422208,99,4,452
346.641153,900000000,57000,45000,17187422208,99,4,410
347.182863,900000000,56000,45000,17187422208,99,4,471
347.794300,900000000,57000,45000,17187422208,97,4,463
348.356963,900000000,57000,45000,17187422208,99,4,460
348.926604,900000000,57000,45000,17187422208,96,4,453
349.465931,900000000,57000,45000,17187422208,99,5,451
350.011019,900000000,57000,45000,17187422208,98,4,438
350.547974,900000000,57000,45000,17187422208,99,4,401
351.089330,900000000,57000,45000,17187422208,99,4,446
351.647032,900000000,57000,45000,17187422208,99,4,449
352.199556,900000000,57000,45000,17187422208,99,4,451
352.749529,900000000,57000,45000,17187422208,99,4,448
353.299704,900000000,57000,45000,17187422208,99,4,457
353.857344,900000000,56000,45000,17187422208,99,4,356
354.408463,900000000,53000,43000,17187422208,7,0,51
354.963209,900000000,48000,42000,17187422208,0,0,49
355.527736,900000000,45000,42000,17187422208,0,0,47
356.122137,900000000,43000,41000,17187422208,0,0,46
356.671376,900000000,41000,41000,17187422208,0,0,67
357.271183,900000000,42000,42000,17187422208,69,3,422
357.839464,900000000,47000,43000,17187422208,99,4,464
358.405503,900000000,50000,44000,17187422208,99,4,444
358.959472,900000000,53000,44000,17187422208,99,4,451
359.510580,900000000,54000,44000,17187422208,97,4,451
360.046495,900000000,55000,44000,17187422208,99,4,438
360.585528,900000000,55000,44000,17187422208,98,4,451
361.136628,900000000,56000,44000,17187422208,99,4,462
361.699697,900000000,56000,44000,17187422208,99,4,444
362.243579,900000000,56000,44000,17187422208,87,4,451
362.787629,900000000,56000,45000,17187422208,99,4,438
363.330622,900000000,56000,44000,17187422208,97,4,435
363.873643,900000000,57000,45000,17187422208,99,4,443
364.420709,900000000,57000,45000,17187422208,99,4,451
364.977696,900000000,57000,45000,17187422208,99,4,472
365.522889,900000000,57000,45000,17187422208,99,4,464
366.090796,900000000,57000,45000,17187422208,96,4,451
366.649815,900000000,57000,45000,17187422208,99,4,460
367.195816,900000000,57000,45000,17187422208,99,4,458
367.754229,900000000,57000,45000,17187422208,99,4,445
368.301188,900000000,57000,45000,17187422208,99,4,448
368.844923,900000000,57000,45000,17187422208,95,4,453
369.389944,900000000,57000,45000,17187422208,99,4,462
369.940109,900000000,57000,45000,17187422208,99,4,456
370.489091,900000000,57000,45000,17187422208,99,5,409
371.041883,900000000,57000,45000,17187422208,99,4,445
371.586150,900000000,57000,45000,17187422208,99,4,444
372.129805,900000000,57000,46000,17187422208,99,5,463
372.681733,900000000,58000,45000,17187422208,99,5,438
373.228103,900000000,57000,45000,17187422208,99,4,460
373.808199,900000000,57000,45000,17187422208,99,4,458
374.367168,900000000,58000,46000,17187422208,99,5,448
374.931257,900000000,58000,46000,17187422208,99,4,445
375.476223,900000000,58000,46000,17187422208,99,4,452
376.034315,900000000,58000,46000,17187422208,99,4,448
376.591409,900000000,56000,44000,17187422208,19,0,99
377.151386,900000000,50000,43000,17187422208,0,0,94
377.708591,900000000,47000,42000,17187422208,0,0,89
378.247673,900000000,45000,42000,17187422208,0,0,87
378.806736,900000000,44000,42000,17187422208,0,0,86
379.351465,900000000,43000,42000,17187422208,0,0,382
379.895443,900000000,47000,43000,17187422208,99,4,435
380.438471,900000000,50000,44000,17187422208,97,4,444
380.985578,900000000,53000,44000,17187422208,99,4,462
381.536670,900000000,55000,45000,17187422208,99,4,499
382.155272,900000000,56000,45000,17187422208,100,4,442
382.704912,900000000,56000,45000,17187422208,99,4,469
383.257660,900000000,57000,45000,17187422208,97,4,461
383.801634,900000000,57000,45000,17187422208,99,4,438
384.348002,900000000,57000,45000,17187422208,99,4,446
384.895834,900000000,57000,45000,17187422208,99,4,437
385.445815,900000000,57000,45000,17187422208,99,4,450
385.995772,900000000,57000,45000,17187422208,92,4,434
386.539831,900000000,57000,45000,17187422208,99,4,442
387.089839,900000000,57000,45000,17187422208,96,4,436
387.637520,900000000,57000,45000,17187422208,99,4,443
388.185048,900000000,57000,45000,17187422208,98,4,455
388.755027,900000000,57000,45000,17187422208,99,4,458
389.311643,900000000,57000,45000,17187422208,99,4,450
389.856189,900000000,57000,45000,17187422208,98,4,483
390.450232,900000000,57000,45000,17187422208,100,4,446
390.999205,900000000,57000,45000,17187422208,97,4,447
391.547068,900000000,57000,45000,17187422208,99,4,441
392.095080,900000000,57000,45000,17187422208,99,4,469
392.671300,900000000,57000,45000,17187422208,99,4,449
393.221126,900000000,57000,45000,17187422208,99,5,439
393.764294,900000000,57000,45000,17187422208,95,4,454
394.326438,900000000,57000,45000,17187422208,99,5,447
394.877238,900000000,57000,45000,17187422208,97,4,447
395.419323,900000000,57000,45000,17187422208,99,5,436
395.953602,900000000,57000,45000,17187422208,98,4,445
396.512550,900000000,57000,45000,17187422208,99,5,453
397.058287,900000000,57000,45000,17187422208,99,5,432
397.590964,900000000,57000,45000,17187422208,99,5,443
398.127365,900000000,57000,45000,17187422208,99,5,441
398.659432,900000000,56000,44000,17187422208,58,1,106
399.201423,900000000,51000,43000,17187422208,0,0,91
399.745157,900000000,47000,42000,17187422208,0,0,90
400.309787,900000000,45000,42000,17187422208,0,0,87
400.863531,900000000,44000,42000,17187422208,0,0,89
401.406520,900000000,43000,42000,17187422208,0,0,156
401.942007,900000000,46000,43000,17187422208,96,4,438
402.487657,900000000,50000,44000,17187422208,86,4,445
403.037594,900000000,52000,44000,17187422208,99,4,441
403.577769,900000000,54000,44000,17187422208,96,4,436
404.127777,900000000,55000,44000,17187422208,99,4,457
404.686746,900000000,56000,44000,17187422208,99,4,448
405.230832,900000000,56000,45000,17187422208,99,4,427
405.779888,900000000,56000,45000,17187422208,99,4,436
406.323791,900000000,56000,45000,17187422208,99,4,452
406.885866,900000000,56000,45000,17187422208,99,4,452
407.443795,900000000,57000,45000,17187422208,99,4,447
407.998878,900000000,57000,45000,17187422208,99,4,429
408.556631,900000000,57000,45000,17187422208,99,4,447
409.101348,900000000,57000,45000,17187422208,99,4,463
409.662912,900000000,57000,45000,17187422208,99,4,453
410.219170,900000000,57000,45000,17187422208,99,4,454
410.781568,900000000,57000,45000,17187422208,99,4,420
411.339298,900000000,57000,45000,17187422208,99,4,445
411.882093,900000000,57000,45000,17187422208,99,4,449
412.430189,900000000,57000,45000,17187422208,99,4,456
412.990347,900000000,57000,45000,17187422208,99,4,440
413.523841,900000000,57000,45000,17187422208,99,4,458
414.078380,900000000,57000,46000,17187422208,98,4,442
414.621281,900000000,57000,45000,17187422208,99,4,417
415.165354,900000000,57000,45000,17187422208,99,4,458
415.715194,900000000,58000,46000,17187422208,99,4,441
416.252303,900000000,57000,45000,17187422208,99,4,455
416.787502,900000000,57000,46000,17187422208,94,4,463
417.354416,900000000,57000,46000,17187422208,99,4,459
417.897395,900000000,57000,46000,17187422208,97,4,444
418.443318,900000000,57000,45000,17187422208,99,4,423
419.023464,900000000,57000,46000,17187422208,99,4,486
419.589426,900000000,58000,46000,17187422208,99,4,456
420.145778,900000000,58000,46000,17187422208,99,4,464
420.692447,900000000,58000,45000,17187422208,96,3,180
421.250505,900000000,55000,44000,17187422208,1,0,111
421.785065,900000000,53000,43000,17187422208,0,0,97
422.341739,900000000,50000,42000,17187422208,0,0,116
422.891911,900000000,49000,42000,17187422208,0,0,113
423.451017,900000000,49000,42000,17187422208,0,0,106
423.999620,900000000,48000,43000,17187422208,74,3,434
424.532694,900000000,51000,43000,17187422208,88,4,461
425.077761,900000000,53000,44000,17187422208,99,4,460
425.621761,900000000,54000,45000,17187422208,97,4,471
426.170421,900000000,55000,45000,17187422208,99,4,471
426.717763,900000000,56000,45000,17187422208,99,4,449
427.245393,900000000,57000,45000,17187422208,99,4,463
427.798810,900000000,57000,45000,17187422208,99,4,464
428.332996,900000000,57000,45000,17187422208,96,4,451
428.878960,900000000,57000,45000,17187422208,99,4,474
429.423953,900000000,57000,45000,17187422208,99,4,468
429.977896,900000000,57000,45000,17187422208,99,4,461
430.526257,900000000,57000,45000,17187422208,99,4,456
431.065243,900000000,57000,45000,17187422208,95,4,449
431.613036,900000000,57000,45000,17187422208,99,4,465
432.163121,900000000,57000,45000,17187422208,99,4,440
432.709350,900000000,57000,45000,17187422208,99,4,454
433.258069,900000000,57000,45000,17187422208,99,4,462
433.801123,900000000,57000,45000,17187422208,94,4,466
434.347221,900000000,57000,45000,17187422208,99,4,464
434.889154,900000000,57000,45000,17187422208,99,4,489
435.452334,900000000,57000,45000,17187422208,99,4,441
435.993458,900000000,57000,45000,17187422208,99,4,474
436.543972,900000000,57000,45000,17187422208,92,4,471
437.105267,900000000,57000,45000,17187422208,99,4,473
437.658333,900000000,57000,45000,17187422208,99,4,448
438.201299,900000000,57000,45000,17187422208,99,4,423
438.738505,900000000,57000,45000,17187422208,99,4,464
439.285583,900000000,57000,45000,17187422208,99,5,476
439.842187,900000000,57000,45000,17187422208,99,4,460
440.389411,900000000,57000,45000,17187422208,99,4,471
440.940580,900000000,57000,45000,17187422208,99,4,468
441.478192,900000000,57000,45000,17187422208,98,4,483
442.032584,900000000,57000,45000,17187422208,99,5,484
442.590934,900000000,58000,45000,17187422208,99,5,469
443.127898,900000000,56000,44000,17187422208,26,1,123
443.681602,900000000,54000,43000,17187422208,0,0,116
444.226839,900000000,52000,42000,17187422208,0,0,114
444.784303,900000000,51000,42000,17187422208,0,0,114
445.326619,900000000,50000,42000,17187422208,0,0,116
445.868889,900000000,49000,42000,17187422208,0,0,105
