timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1
0.001548,37000,34000,54692872192,1,0
0.502338,36000,34000,54692872192,99,2
1.003374,36000,35000,54692872192,72,2
1.504580,34000,34000,54692872192,0,0
2.005238,33000,34000,54692872192,0,0
2.505803,32000,34000,54692872192,0,0
3.006657,32000,34000,54692872192,0,0
3.507678,32000,34000,54692872192,0,0
4.008736,32000,34000,54692872192,0,0
4.509735,31000,33000,54692872192,0,0
5.010746,31000,33000,54692872192,0,0
5.511779,31000,33000,54692872192,0,0
6.012601,32000,34000,54692888576,33,0
6.513619,35000,35000,54692888576,90,1
7.013923,38000,34000,54692888576,100,1
7.514670,39000,34000,54692888576,97,0
8.015318,40000,35000,54692888576,96,0
8.515713,41000,35000,54692888576,99,0
9.016951,39000,34000,54692888576,9,0
9.517973,37000,34000,54692888576,0,0
10.018996,35000,34000,54692888576,0,0
10.520019,34000,34000,54692888576,0,0
11.021041,33000,34000,54692888576,0,0
11.522081,32000,34000,54692888576,0,0
12.023090,32000,34000,54692888576,0,0
12.524115,32000,34000,54692888576,0,0
13.025167,32000,34000,54692888576,0,0
13.526190,32000,34000,54692888576,0,0
14.026975,33000,34000,54692888576,91,1
14.527612,36000,34000,54692888576,98,1
15.037032,39000,35000,54692888576,89,0
15.538074,40000,35000,54692888576,99,0
16.039167,41000,35000,54692888576,95,0
16.539824,41000,35000,54692888576,93,0
17.040472,38000,34000,54692888576,2,0
17.541399,36000,34000,54692888576,0,0
18.042412,34000,34000,54692888576,0,0
18.543238,33000,34000,54692888576,0,0
19.044031,33000,34000,54692888576,0,0
19.544605,32000,34000,54692888576,0,0
20.045490,32000,34000,54692888576,0,0
20.546506,32000,34000,54692888576,0,0
21.047530,32000,34000,54692888576,0,0
21.548543,32000,34000,54692888576,0,0
22.049370,35000,35000,54692888576,97,1
22.549691,37000,35000,54692888576,98,1
23.050407,39000,35000,54692888576,96,0
23.550738,40000,35000,54692888576,99,0
24.051463,41000,35000,54692888576,99,0
24.552101,40000,35000,54692888576,64,0
25.052718,38000,34000,54692888576,0,0
25.553753,36000,34000,54692888576,0,0
26.054767,34000,34000,54692888576,0,0
26.555242,33000,34000,54692888576,0,0
27.055853,33000,34000,54692888576,0,0
27.556860,32000,34000,54692888576,0,0
28.057861,32000,34000,54692888576,0,0
28.558880,32000,34000,54692888576,0,0
29.059906,32000,34000,54692888576,0,0
29.560716,32000,34000,54692888576,34,0
30.061052,35000,35000,54692888576,99,1
30.561771,38000,35000,54692888576,97,1
31.062802,40000,35000,54692888576,96,0
31.563120,41000,35000,54692888576,99,0
32.063851,41000,35000,54692888576,99,0
32.564920,40000,35000,54692888576,11,0
33.065703,37000,35000,54692888576,0,0
33.566292,35000,34000,54692888576,0,0
34.067203,34000,34000,54692888576,0,0
34.568196,33000,34000,54692888576,0,0
35.069228,33000,34000,54692888576,0,0
35.570253,33000,34000,54692888576,0,0
36.071273,32000,34000,54692888576,0,0
36.572311,32000,34000,54692888576,0,0
37.073326,32000,34000,54692888576,0,0
37.574106,34000,35000,54692888576,88,1
38.076145,37000,35000,54692888576,85,0
38.577185,39000,35000,54692888576,99,1
39.077798,40000,35000,54692888576,95,0
39.578217,41000,35000,54692888576,95,0
40.078834,41000,35000,54692888576,98,0
40.579501,38000,35000,54692888576,1,0
41.080503,36000,35000,54692888576,0,0
41.581515,35000,35000,54692888576,0,0
42.082532,34000,34000,54692888576,0,0
42.583553,33000,34000,54692888576,0,0
43.084216,33000,34000,54692888576,0,0
43.585348,33000,34000,54692888576,0,0
44.086657,33000,34000,54692888576,0,0
44.587670,33000,34000,54692888576,0,0
45.088682,33000,34000,54692888576,0,0
45.589501,36000,35000,54692888576,97,1
46.090153,38000,35000,54692888576,97,1
46.590544,40000,35000,54692888576,99,0
47.090845,41000,35000,54692888576,99,0
47.591589,42000,35000,54692888576,91,0
48.092248,40000,35000,54692888576,48,0
48.592849,38000,35000,54692888576,0,0
49.093710,36000,35000,54692888576,0,0
49.594325,34000,35000,54692888576,0,0
50.094962,34000,35000,54692888576,0,0
50.595959,33000,34000,54692888576,0,0
51.096963,33000,34000,54692888576,0,0
51.597996,32000,34000,54692888576,0,0
52.099013,32000,34000,54692888576,0,0
52.600043,32000,34000,54692888576,0,0
53.100851,33000,35000,54692888576,56,1
53.601479,36000,35000,54692888576,97,1
54.102031,39000,36000,54692888576,97,1
54.603001,40000,35000,54692888576,99,0
55.103571,41000,35000,54692888576,99,0
55.603978,42000,35000,54692888576,98,0
56.104819,39000,35000,54692888576,6,0
56.605426,37000,35000,54692888576,0,0
57.106277,35000,35000,54692888576,0,0
57.607317,34000,35000,54692888576,0,0
58.108348,33000,35000,54692888576,0,0
58.609165,33000,34000,54692888576,0,0
59.109954,33000,34000,54692888576,0,0
59.610584,33000,35000,54692888576,0,0
60.111422,32000,35000,54692888576,0,0
60.612459,32000,34000,54692888576,0,0
61.113248,34000,35000,54692888576,81,1
61.613883,37000,35000,54692888576,99,1
62.114302,39000,35000,54692888576,95,0
62.615325,41000,36000,54692888576,94,0
63.115947,42000,35000,54692888576,98,0
63.616366,41000,35000,54692888576,98,0
64.117595,38000,35000,54692888576,3,0
64.618592,37000,35000,54692888576,0,0
65.119667,36000,35000,54692888576,0,0
65.620668,34000,35000,54692888576,0,0
66.121689,34000,35000,54692888576,0,0
66.622711,33000,35000,54692888576,0,0
67.123735,33000,35000,54692888576,0,0
67.624757,33000,35000,54692888576,0,0
68.125237,32000,35000,54692888576,0,0
68.625632,32000,35000,54692888576,0,0
69.125924,35000,35000,54692888576,94,1
69.626655,38000,35000,54692888576,99,1
70.127321,40000,35000,54692888576,99,0
70.627696,41000,36000,54692888576,92,0
71.128331,42000,35000,54692888576,100,0
71.628752,41000,36000,54692888576,47,0
72.129979,38000,35000,54692888576,0,0
72.631006,36000,35000,54692888576,0,0
73.132024,35000,35000,54692888576,0,0
73.633056,34000,35000,54692888576,0,0
74.134071,33000,34000,54692888576,0,0
74.635135,33000,35000,54692888576,0,0
75.136125,33000,35000,54692888576,0,0
75.637185,33000,35000,54692888576,0,0
76.138204,33000,35000,54692888576,0,0
76.638988,33000,35000,54692888576,55,1
77.140014,36000,35000,54692888576,97,1
77.640317,39000,36000,54692888576,98,0
78.141132,40000,35000,54692888576,99,0
78.641695,41000,36000,54692888576,98,0
79.142110,42000,36000,54692888576,86,0
79.643365,40000,35000,54692888576,9,0
80.144389,37000,35000,54692888576,0,0
80.645254,36000,35000,54692888576,0,0
81.146027,35000,35000,54692888576,0,0
81.646610,34000,35000,54692888576,0,0
82.147494,33000,35000,54692888576,0,0
82.648504,33000,35000,54692888576,0,0
83.149512,33000,35000,54692888576,0,0
83.650529,33000,35000,54692888576,0,0
84.151554,33000,35000,54692888576,0,0
84.652371,34000,35000,54692888576,90,1
85.152701,37000,36000,54692888576,96,1
85.653422,40000,36000,54692888576,95,0
86.154067,41000,35000,54692888576,98,0
86.654475,42000,36000,54692888576,98,0
87.155112,42000,36000,54692888576,96,0
87.655731,39000,36000,54692888576,1,0
88.156378,37000,35000,54692888576,0,0
88.656944,35000,35000,54692888576,0,0
89.157797,34000,35000,54692888576,0,0
89.658820,34000,35000,54692888576,0,0
90.159849,33000,35000,54692888576,0,0
90.660867,33000,35000,54692888576,0,0
91.161733,33000,35000,54692888576,0,0
91.662526,33000,35000,54692888576,0,0
92.163096,33000,35000,54692888576,0,0
92.663761,36000,35000,54692888576,98,1
93.164399,38000,36000,54692888576,99,1
93.664806,40000,36000,54692888576,92,0
94.165444,41000,36000,54692888576,100,0
94.665854,42000,36000,54692888576,97,0
95.166504,41000,36000,54692888576,39,0
95.667110,38000,36000,54692888576,0,0
96.168162,36000,35000,54692888576,0,0
96.669006,36000,36000,54692888576,0,0
97.169788,35000,35000,54692888576,0,0
97.670388,34000,35000,54692888576,0,0
98.171256,34000,35000,54692888576,0,0
98.672280,33000,35000,54692888576,0,0
99.173303,33000,35000,54692888576,0,0
99.674342,33000,35000,54692888576,0,0
100.175119,33000,35000,54692888576,60,1
100.675769,37000,36000,54692888576,95,1
101.176178,39000,36000,54692888576,99,1
101.676888,41000,36000,54692888576,98,0
102.177311,42000,36000,54692888576,89,0
102.677854,42000,36000,54692888576,99,0
103.178509,40000,36000,54692888576,3,0
103.679512,37000,35000,54692888576,0,0
104.180526,36000,35000,54692888576,0,0
104.681546,35000,35000,54692888576,0,0
105.182564,34000,35000,54692888576,0,0
105.683567,34000,35000,54692888576,0,0
106.184620,33000,35000,54692888576,0,0
106.685636,33000,35000,54692888576,0,0
107.186685,33000,35000,54692888576,0,0
107.687695,33000,35000,54692888576,0,0
108.188498,35000,36000,54692888576,93,1
108.689162,38000,36000,54692888576,95,1
109.189545,40000,36000,54692888576,99,0
109.690209,41000,36000,54692888576,98,0
110.190605,42000,36000,54692888576,97,0
110.691261,42000,36000,54692888576,50,0
111.191860,39000,36000,54692888576,0,0
111.692877,37000,35000,54692888576,0,0
112.193932,35000,35000,54692888576,0,0
112.694958,34000,35000,54692888576,0,0
113.195949,34000,35000,54692888576,0,0
113.696982,33000,35000,54692888576,0,0
114.198006,33000,35000,54692888576,0,0
114.699027,33000,35000,54692888576,0,0
115.200052,33000,35000,54692888576,0,0
115.700858,33000,35000,54692888576,54,1
116.201505,37000,36000,54692888576,99,1
116.701916,39000,36000,54692888576,93,1
117.202554,41000,36000,54692888576,100,0
117.702977,42000,36000,54692888576,97,0
118.203989,42000,36000,54692888576,97,0
118.705242,40000,36000,54692888576,8,0
119.206267,38000,36000,54692888576,0,0
119.707296,36000,35000,54692888576,0,0
120.208311,35000,36000,54692888576,0,0
120.709342,34000,35000,54692888576,0,0
121.210369,34000,35000,54692888576,0,0
121.711396,33000,35000,54692888576,0,0
122.212424,33000,35000,54692888576,0,0
122.713912,33000,35000,54692888576,0,0
123.214560,33000,35000,54692888576,0,0
123.715264,35000,36000,54692888576,89,1
124.215885,38000,36000,54692888576,99,1
124.716313,40000,36000,54692888576,99,0
125.217324,41000,36000,54692888576,86,0
125.717959,42000,36000,54692888576,99,0
126.218374,42000,36000,54692888576,95,0
126.719277,40000,36000,54692888576,2,0
127.219848,37000,36000,54692888576,0,0
127.720646,36000,35000,54692888576,0,0
128.221609,35000,35000,54692888576,0,0
128.722697,34000,35000,54692888576,0,0
129.223729,34000,35000,54692888576,0,0
129.724749,33000,35000,54692888576,0,0
130.225775,33000,35000,54692888576,0,0
130.726792,33000,35000,54692888576,0,0
131.227821,33000,35000,54692888576,0,0
131.728643,36000,36000,54692888576,94,1
132.228959,38000,36000,54692888576,99,1
132.729685,40000,36000,54692888576,98,0
133.230326,41000,36000,54692888576,97,0
133.730746,42000,36000,54692888576,99,0
134.231378,41000,36000,54692888576,71,0
134.731988,39000,36000,54692888576,0,0
135.233012,37000,36000,54692888576,0,0
135.733857,35000,36000,54692888576,0,0
136.234665,34000,35000,54692888576,0,0
136.735261,34000,35000,54692888576,0,0
137.236101,33000,35000,54692888576,0,0
137.737131,33000,35000,54692888576,0,0
138.238186,33000,35000,54692888576,0,0
138.738994,34000,35000,54692888576,0,0
139.239607,34000,35000,54692888576,33,0
139.740023,37000,36000,54692888576,93,1
140.240665,39000,36000,54692888576,100,0
140.741065,41000,36000,54692888576,97,0
141.241713,42000,36000,54692888576,98,0
141.742116,42000,36000,54692888576,95,0
142.243378,40000,36000,54692888576,11,0
142.744408,38000,35000,54692888576,0,0
143.245430,36000,36000,54692888576,0,0
143.746435,35000,36000,54692888576,0,0
144.247493,34000,35000,54692888576,0,0
144.748501,34000,35000,54692888576,0,0
145.249505,34000,35000,54692888576,0,0
145.750521,33000,35000,54692888576,0,0
146.250970,33000,35000,54692888576,0,0
146.751568,33000,35000,54692888576,0,0
147.252385,35000,36000,54692888576,89,1
147.753017,38000,36000,54692888576,98,1
148.253429,40000,36000,54692888576,88,0
148.754068,41000,36000,54692888576,99,0
149.254494,42000,36000,54692888576,96,0
149.755504,43000,36000,54692888576,95,0
150.256379,40000,36000,54692888576,2,0
150.756951,37000,36000,54692888576,0,0
151.257787,36000,36000,54692888576,0,0
151.758809,35000,35000,54692888576,0,0
152.259828,34000,35000,54692888576,0,0
152.760855,34000,35000,54692888576,0,0
153.261876,33000,35000,54692888576,0,0
153.762909,33000,35000,54692888576,0,0
154.263930,33000,35000,54692888576,0,0
154.764971,33000,35000,54692888576,0,0
155.265769,36000,36000,54692888576,97,1
155.766408,39000,36000,54692888576,98,1
156.266817,40000,36000,54692888576,97,0
156.767458,42000,36000,54692888576,99,0
157.267868,42000,36000,54692888576,99,0
157.768498,42000,36000,54692888576,43,0
158.269120,39000,36000,54692888576,0,0
158.770176,37000,36000,54692888576,0,0
159.271198,35000,36000,54692888576,0,0
159.772003,34000,35000,54692888576,0,0
160.273230,34000,35000,54692888576,0,0
160.774260,34000,35000,54692888576,0,0
161.275291,33000,35000,54692888576,0,0
161.776310,33000,35000,54692888576,0,0
162.276934,33000,35000,54692888576,0,0
